,Unnamed: 0,idNum,systemTime,trail,moveCondition,leapDirection,trajetoryIndex,chaseTheta,frogDisappearPos,frogPos,mousePos,predictError,predictScore,reactionTime,ID_Index
1029,69,3,2024-04-20 15:33:43,70,2,-1,30,30.005557883588978,"(0.9851372270039708, 0.3080849314439764)","(0.36730189940873625, 0.6777868491767491)","(0.4547524287207619, 0.8161834799037143)",0.3274215782353351,93,417,num_3_2024_04_20_15_27_02
1030,70,3,2024-04-20 15:33:47,71,2,-1,37,64.84001007907183,"(1.201967798343616, 0.5207463939153576)","(0.8443291563559553, 1.1456420666137865)","(0.7604403824575874, 1.136256749110508)",0.1688242941144294,96,534,num_3_2024_04_20_15_27_02
1031,71,3,2024-04-20 15:33:51,72,2,1,1,64.71992644265654,"(0.3335441583474349, 0.5526817584304626)","(0.6137971483643562, 1.2158998685470177)","(0.9186788526272381, 1.132660420243016)",0.6320811952532491,87,746,num_3_2024_04_20_15_27_02
1032,72,3,2024-04-20 15:33:56,73,2,-1,72,33.7814156505398,"(1.0166420575263109, 0.35547869056752535)","(0.4366125265578837, 0.7820531192485545)","(0.39721116684088886, 0.9672292923383811)",0.3786432739544779,92,561,num_3_2024_04_20_15_27_02
1033,73,3,2024-04-20 15:34:00,74,2,1,44,21.31346079378736,"(0.6538332226720094, 0.230800263138361)","(1.318433089878421, 0.5077605789043949)","(1.4293575518111112, 0.7118899427464445)",0.4646419414457405,90,768,num_3_2024_04_20_15_27_02
1034,74,3,2024-04-20 15:34:04,75,2,-1,56,36.018007253831456,"(0.9899277048665674, 0.3159529296229313)","(0.3778409507064488, 0.6950964451704488)","(0.28932130081612695, 0.7262752582164127)",0.1877002589200167,96,580,num_3_2024_04_20_15_27_02
1035,75,3,2024-04-20 15:34:08,76,2,-1,0,66.17290565419391,"(1.3106870401807418, 0.5693510369222767)","(1.083511488397633, 1.2525722812290092)","(0.9870091011095874, 1.3340548368225715)",0.2526033857124635,94,660,num_3_2024_04_20_15_27_02
1036,76,3,2024-04-20 15:34:13,77,2,-1,47,31.42484909010048,"(0.9726295312484295, 0.2861474946400002)","(0.3397849687465456, 0.6295244882080012)","(0.28932130081612695, 0.7406605736863809)",0.2441131809341666,95,555,num_3_2024_04_20_15_27_02
1037,77,3,2024-04-20 15:34:17,78,2,-1,24,45.54134176718961,"(1.0570609082603326, 0.4047282557579084)","(0.5255339981727322, 0.890402162667398)","(0.3432662338285079, 1.0067889098807936)",0.4325154926517963,91,398,num_3_2024_04_20_15_27_02
1038,78,3,2024-04-20 15:34:21,79,2,-1,43,62.10981986031821,"(1.242532686910006, 0.5419507197985984)","(0.9335719112020138, 1.192291583556917)","(0.7640367113250794, 1.075119158363143)",0.4121725911464887,91,388,num_3_2024_04_20_15_27_02
1039,79,3,2024-04-20 15:34:25,80,2,1,98,23.924446226397077,"(0.6542627942332445, 0.22976674025793242)","(1.3193781473131385, 0.5054868285674521)","(1.4473391961485715, 0.6651376674690477)",0.4092061601738043,91,350,num_3_2024_04_20_15_27_02
1040,80,3,2024-04-20 15:34:37,81,3,1,27,0.0,"(0.6614561294053781, 0.0)","(1.3352034846918328, 0.0)","(1.4365502095460954, 0.06455074659787297)",0.2403161045375728,95,301,num_3_2024_04_20_15_27_02
1041,81,3,2024-04-20 15:34:40,82,3,-1,28,0.0,"(0.9843566721036694, 0.0)","(0.3655846786280731, 0.0)","(-0.07750424366806359, 0.10411036414028563)",0.9103115092823438,81,788,num_3_2024_04_20_15_27_02
1042,82,3,2024-04-20 15:34:45,83,3,-1,98,0.0,"(1.193503090398892, 0.0)","(0.8257067988775614, 0.0)","(0.634568872095365, 0.0789360620678412)",0.4135921128327972,91,1380,num_3_2024_04_20_15_27_02
1043,83,3,2024-04-20 15:34:50,84,3,-1,80,0.0,"(1.3550020866178496, 0.0)","(1.181004590559269, 0.0)","(0.9942017588445715, 0.028587457922952364)",0.3779552390806411,92,604,num_3_2024_04_20_15_27_02
1044,84,3,2024-04-20 15:34:54,85,3,1,91,0.0,"(0.616784391027986, 0.0)","(1.2369256602615697, 0.0)","(1.4437428672810795, 0.046569102260412665)",0.4239907470909785,91,775,num_3_2024_04_20_15_27_02
1045,85,3,2024-04-20 15:34:58,86,3,1,1,0.0,"(0.42574585320470404, 0.0)","(0.8166408770503489, 0.0)","(1.1200732692067938, 0.021394800187968244)",0.6083714460257504,87,747,num_3_2024_04_20_15_27_02
1046,86,3,2024-04-20 15:35:03,87,3,-1,95,0.0,"(1.1916592192246274, 0.0)","(0.8216502822941795, 0.0)","(0.6237798854928889, 0.07174340433285709)",0.4209504008577163,91,939,num_3_2024_04_20_15_27_02
1047,87,3,2024-04-20 15:35:07,88,3,1,80,0.0,"(0.6220688726168587, 0.0)","(1.2485515197570887, 0.0)","(1.361027303328762, 0.035780115657936484)",0.2360594718841608,95,829,num_3_2024_04_20_15_27_02
1048,88,3,2024-04-20 15:35:12,89,3,1,30,0.0,"(0.5832315716133901, 0.0)","(1.163109457549458, 0.0)","(1.5911923508482542, 0.032183786790444424)",0.8585819929796833,82,513,num_3_2024_04_20_15_27_02
1049,89,3,2024-04-20 15:35:16,90,3,1,24,0.0,"(0.290054493142805, 0.0)","(0.5181198849141709, 0.0)","(0.6417615298303492, 0.024991129055460304)",0.2522840691684275,94,709,num_3_2024_04_20_15_27_02
1050,90,3,2024-04-20 15:35:20,91,3,-1,30,0.0,"(0.9992730373127063, 0.0)","(0.3984006820879537, 0.0)","(0.3252845894910476, 0.0789360620678412)",0.2151916809862075,95,479,num_3_2024_04_20_15_27_02
1051,91,3,2024-04-20 15:35:24,92,3,1,56,0.0,"(0.6560703811370154, 0.0)","(1.323354838501433, 0.0)","(1.3790089476662224, 0.035780115657936484)",0.1323268157770237,97,436,num_3_2024_04_20_15_27_02
1052,92,3,2024-04-20 15:35:28,93,3,1,15,0.0,"(0.6017900400865994, 0.0)","(1.2039380881905188, 0.0)","(1.4545318538835557, 0.042972773392920605)",0.508503272977848,89,467,num_3_2024_04_20_15_27_02
1053,93,3,2024-04-20 15:35:32,94,3,1,95,0.0,"(0.6348662303255752, 0.0)","(1.2767057067162648, 0.0)","(1.4329538806786033, 0.050165431127904725)",0.3282076315189136,93,481,num_3_2024_04_20_15_27_02
1054,94,3,2024-04-20 15:35:36,95,3,-1,0,0.0,"(1.048617546080738, 0.0)","(0.5069586013776239, 0.0)","(0.23178003893625393, 0.125688337345238)",0.6050480951855293,87,769,num_3_2024_04_20_15_27_02
1055,95,3,2024-04-20 15:35:41,96,3,1,72,0.0,"(0.6370714128272917, 0.0)","(1.2815571082200412, 0.0)","(1.3969905920036827, 0.039376444525428544)",0.2439294452245761,95,463,num_3_2024_04_20_15_27_02
1056,96,3,2024-04-20 15:35:45,97,3,1,47,0.0,"(0.3178301181721712, 0.0)","(0.5792262599787761, 0.0)","(0.8071926577349842, 0.014202142452984123)",0.4568167219189618,90,582,num_3_2024_04_20_15_27_02
1057,97,3,2024-04-20 15:35:49,98,3,-1,43,0.0,"(1.109063230103283, 0.0)","(0.6399391062272225, 0.0)","(0.44036711325079364, 0.039376444525428544)",0.406838959609563,91,336,num_3_2024_04_20_15_27_02
1058,98,3,2024-04-20 15:35:53,99,3,1,44,0.0,"(0.6081675015871266, 0.0)","(1.217968503491679, 0.0)","(1.2099814908940953, 0.032183786790444424)",0.0663200875272867,98,425,num_3_2024_04_20_15_27_02
1059,99,3,2024-04-20 15:35:57,100,3,1,28,0.0,"(0.6146924449872555, 0.0)","(1.2323233789719625, 0.0)","(1.476109827088508, 0.042972773392920605)",0.4950898566456818,90,420,num_3_2024_04_20_15_27_02
1060,100,3,2024-04-20 15:36:01,101,3,-1,97,0.0,"(0.9836269631878264, 0.0)","(0.3639793190132174, 0.0)","(0.350458891563492, 0.010605813585492063)",0.0343677313905643,99,360,num_3_2024_04_20_15_27_02
1061,101,3,2024-04-20 15:36:05,102,3,1,0,0.0,"(0.6190631273552014, 0.0)","(1.2419388801814435, 0.0)","(1.1991925042916192, 0.050165431127904725)",0.1318153728813556,97,441,num_3_2024_04_20_15_27_02
1062,102,3,2024-04-20 15:36:09,103,3,-1,72,0.0,"(1.3720644863681004, 0.0)","(1.2185418700098207, 0.0)","(0.8503486041448889, 0.039376444525428544)",0.7405856747514052,85,455,num_3_2024_04_20_15_27_02
1063,103,3,2024-04-20 15:36:13,104,3,-1,91,0.0,"(1.3061994611275134, 0.0)","(1.0736388144805298, 0.0)","(0.8647339196148572, 0.046569102260412665)",0.4280651183368179,91,515,num_3_2024_04_20_15_27_02
1064,104,3,2024-04-20 15:36:17,105,3,-1,95,0.0,"(1.1916592192246274, 0.0)","(0.8216502822941795, 0.0)","(0.5446606504080634, 0.035780115657936484)",0.5585820364061178,88,401,num_3_2024_04_20_15_27_02
1065,105,3,2024-04-20 15:36:21,106,3,1,95,0.0,"(0.6348662303255752, 0.0)","(1.2767057067162648, 0.0)","(1.2603300950389842, 0.032183786790444424)",0.0722206837402658,98,319,num_3_2024_04_20_15_27_02
1066,106,3,2024-04-20 15:36:25,107,3,-1,15,0.0,"(0.9775780920381353, 0.0)","(0.35067180248389906, 0.0)","(0.5266790060706031, 0.032183786790444424)",0.3578509848894329,92,414,num_3_2024_04_20_15_27_02
1067,107,3,2024-04-20 15:36:29,108,3,-1,27,0.0,"(0.9413217119624293, 0.0)","(0.27090776631734415, 0.0)","(0.5015047039981587, 0.024991129055460304)",0.4638944026359281,90,635,num_3_2024_04_20_15_27_02
1068,108,3,2024-04-20 15:36:33,109,3,1,97,0.0,"(0.5499403330900903, 0.0)","(1.0898687327981988, 0.0)","(1.1380549135442541, 0.017798471320476184)",0.1027364316343004,97,480,num_3_2024_04_20_15_27_02
1069,109,3,2024-04-20 15:36:37,110,3,1,28,0.0,"(0.6146924449872555, 0.0)","(1.2323233789719625, 0.0)","(1.3969905920036827, 0.08253239093533327)",0.3683850518201659,92,719,num_3_2024_04_20_15_27_02
1070,110,3,2024-04-20 15:36:41,111,3,-1,47,0.0,"(1.289749903437593, 0.0)","(1.0374497875627045, 0.0)","(0.7784220267950477, 0.06814707546536503)",0.535684253055057,89,460,num_3_2024_04_20_15_27_02
1071,111,3,2024-04-20 15:36:45,112,3,1,98,0.0,"(0.6576306064455882, 0.0)","(1.3267873341802934, 0.0)","(1.3862016054012065, 0.035780115657936484)",0.1387122532613112,97,882,num_3_2024_04_20_15_27_02
1072,112,3,2024-04-20 15:36:50,113,3,1,43,0.0,"(0.5031826578445106, 0.0)","(0.987001847257923, 0.0)","(1.0445503629894604, 0.050165431127904725)",0.1526879450795191,96,684,num_3_2024_04_20_15_27_02
1073,113,3,2024-04-20 15:36:54,114,3,1,37,0.0,"(0.35537312259660725, 0.0)","(0.6618208697125364, 0.0)","(0.9330641680972064, 0.021394800187968244)",0.5441715332270816,89,446,num_3_2024_04_20_15_27_02
1074,114,3,2024-04-20 15:36:58,115,3,-1,28,0.0,"(0.9843566721036694, 0.0)","(0.3655846786280731, 0.0)","(0.19581675026133327, 0.039376444525428544)",0.348549301450447,93,402,num_3_2024_04_20_15_27_02
1075,115,3,2024-04-20 15:37:02,116,3,-1,56,0.0,"(0.9870644820321088, 0.0)","(0.3715418604706394, 0.0)","(0.23178003893625393, 0.039376444525428544)",0.2904057240625506,94,683,num_3_2024_04_20_15_27_02
1076,116,3,2024-04-20 15:37:06,117,3,-1,1,0.0,"(0.9387717006290455, 0.0)","(0.2652977413839001, 0.0)","(0.012403978019238013, 0.042972773392920605)",0.5130376781555951,89,678,num_3_2024_04_20_15_27_02
1077,117,3,2024-04-20 15:37:11,118,3,-1,24,0.0,"(1.0973424939643344, 0.0)","(0.6141534867215356, 0.0)","(0.3180919317560635, 0.014202142452984123)",0.5928039985655567,88,479,num_3_2024_04_20_15_27_02
1078,118,3,2024-04-20 15:37:15,119,3,-1,37,0.0,"(1.278891451218112, 0.0)","(1.0135611926798476, 0.0)","(0.7820183556625397, 0.014202142452984123)",0.4639559730158819,90,628,num_3_2024_04_20_15_27_02
1079,119,3,2024-04-20 15:37:19,120,3,-1,44,0.0,"(1.019422156182127, 0.0)","(0.44272874360067943, 0.0)","(0.46554141532323806, 0.035780115657936484)",0.0848677716831669,98,417,num_3_2024_04_20_15_27_02
1080,0,3,2024-04-20 19:00:47,1,1,1,63,57.1380800348816,"(0.6065140031803506, 0.44327539710357255)","(1.2143308069967718, 0.5258493658026224)","(1.2639264239064762, 0.9348623325309524)",0.8240177963334631,83,521,num_3_2024_04_20_18_56_45
1081,1,3,2024-04-20 19:00:51,2,1,1,41,49.48538236487945,"(0.6571636506081879, 0.29029193974451717)","(1.3257600313380127, 0.1280923766690778)","(1.1452475712792383, 0.5464588148418095)",0.9112962741629282,81,743,num_3_2024_04_20_18_56_45
1082,2,3,2024-04-20 19:00:55,3,1,-1,16,70.66168831299883,"(1.1859787185140822, 0.6272497116528227)","(0.8091531807309817, 1.0041825836306733)","(0.7820183556625397, 1.2153759841953335)",0.4258589023306194,91,695,num_3_2024_04_20_18_56_45
1083,3,3,2024-04-20 19:00:59,4,1,1,21,50.42105949511829,"(0.6511097105982704, 0.31466927982183335)","(1.3124413633161942, 0.19147346087009987)","(1.3646236321962542, 0.8269724665061905)",1.2752756178174676,74,804,num_3_2024_04_20_18_56_45
1084,4,3,2024-04-20 19:01:04,5,1,-1,90,57.87284619402809,"(0.9869568976297616, 0.42882437873790247)","(0.37130517478547603, 0.48827671805187856)","(0.3324772472260317, 0.8629357551811112)",0.7533312739058832,84,691,num_3_2024_04_20_18_56_45
1085,5,3,2024-04-20 19:01:08,6,1,1,71,58.84257371505974,"(0.6002564560100627, 0.4565241787624188)","(1.2005642032221375, 0.5602961981156216)","(1.2962933837139048, 0.9276696747959683)",0.7592821540529728,84,809,num_3_2024_04_20_18_56_45
1086,6,3,2024-04-20 19:01:12,7,1,1,27,83.78945980730401,"(0.21723817420784272, 0.594575497878147)","(0.35792398325725344, 0.9192296278165162)","(0.22458738120126978, 1.4779079915222542)",1.148738723158154,77,1061,num_3_2024_04_20_18_56_45
1087,7,3,2024-04-20 19:01:17,8,1,1,2,50.0299106933252,"(0.657164657934711, 0.2902876762726747)","(1.325762247456364, 0.1280812916422882)","(1.3178713569188574, 0.7802201912287937)",1.3043732755731747,73,414,num_3_2024_04_20_18_56_45
1088,8,3,2024-04-20 19:01:21,9,1,1,16,74.6993085230012,"(0.34342998648596823, 0.6308009446053839)","(0.6355459702691295, 1.0134157893073326)","(0.6381652009628571, 1.3376511656900636)",0.6484919110288985,87,1639,num_3_2024_04_20_18_56_45
1089,9,3,2024-04-20 19:01:26,10,1,-1,16,70.66168831299883,"(1.1859787185140822, 0.6272497116528227)","(0.8091531807309817, 1.0041825836306733)","(0.7208807649151746, 1.3484401522925398)",0.7107891191483969,85,756,num_3_2024_04_20_18_56_45
1090,10,3,2024-04-20 19:01:31,11,1,-1,63,72.12443468407407,"(1.1191140660370251, 0.6002891218997197)","(0.6620509452814545, 0.9340850502726051)","(0.7316697515176508, 1.1506420645804762)",0.4549449137101877,90,592,num_3_2024_04_20_18_56_45
1091,11,3,2024-04-20 19:01:35,12,1,-1,2,59.29854011833642,"(1.0021126929589002, 0.4616994734801638)","(0.40464792450958004, 0.5737519643817592)","(0.6561468453003175, 1.1146787759055556)",1.1930691892496537,76,583,num_3_2024_04_20_18_56_45
1092,12,3,2024-04-20 19:01:39,13,1,1,90,42.00166015038717,"(0.6572960833797301, 0.2897307905361728)","(1.3260513834354075, 0.1266333887273816)","(1.4365502095460954, 0.7514495602888572)",1.269023622816501,74,498,num_3_2024_04_20_18_56_45
1093,13,3,2024-04-20 19:01:43,14,1,1,20,70.5436373989358,"(0.42122111817361857, 0.6249777230603871)","(0.8066864599819601, 0.9982754132903405)","(0.9942017588445715, 1.2801099038101906)",0.6770307743496391,86,605,num_3_2024_04_20_18_56_45
1094,14,3,2024-04-20 19:01:47,15,1,1,1,70.10080059265081,"(0.5083750916056159, 0.5800783561063381)","(0.9984252015323555, 0.8815370592098126)","(1.0301650475194921, 1.0607338428931747)",0.3639720049990044,92,1846,num_3_2024_04_20_18_56_45
1095,15,3,2024-04-20 19:01:53,16,1,-1,71,49.346439263513936,"(0.9583642241744812, 0.34882548313959827)","(0.3084012931838587, 0.2802795894962882)","(0.42957812664831746, 0.7046972850114603)",0.8827552440736505,82,642,num_3_2024_04_20_18_56_45
1096,16,3,2024-04-20 19:01:57,17,1,1,77,58.51091697712903,"(0.584361424283371, 0.48656443855485865)","(1.1655951334234167, 0.6384008735759661)","(1.2207704774965715, 1.082311816098127)",0.8946535496704954,82,581,num_3_2024_04_20_18_56_45
1097,17,3,2024-04-20 19:02:01,18,1,1,97,70.33462722621745,"(0.3950461249505436, 0.6299079691495857)","(0.7491014748911957, 1.0110940531222563)","(0.634568872095365, 1.463522676052286)",0.9334010412455096,81,477,num_3_2024_04_20_18_56_45
1098,18,3,2024-04-20 19:02:05,19,1,1,96,57.8957207009929,"(0.593696388585323, 0.4695141375908434)","(1.186132054887711, 0.5940700910695269)","(1.0373577052544762, 1.0607338428931747)",0.9796098496338532,80,396,num_3_2024_04_20_18_56_45
1099,19,3,2024-04-20 19:02:09,20,1,-1,36,63.90650188011344,"(1.0483500546747404, 0.5357887461663049)","(0.506370120284428, 0.7663840733657266)","(0.41519281117834916, 1.247742944002762)",0.979836035338133,80,394,num_3_2024_04_20_18_56_45
1100,20,3,2024-04-20 19:02:13,21,1,-1,41,68.90852680309033,"(1.1442723641119021, 0.6135713320658144)","(0.7173992010461849, 0.968618796704451)","(0.7280734226501587, 1.236953957400286)",0.5370947680717447,89,524,num_3_2024_04_20_18_56_45
1101,21,3,2024-04-20 19:02:17,22,1,-1,20,63.093580399587445,"(1.0170913242406625, 0.48948376004451255)","(0.4376009133294564, 0.645991109449067)","(1.019376060917016, 1.197394339857873)",1.603131741131456,67,1808,num_3_2024_04_20_18_56_45
1102,22,3,2024-04-20 19:02:23,23,1,-1,1,83.39967792261504,"(1.3701282952948235, 0.6009116653032026)","(1.214282249648612, 0.9357036631216599)","(1.0121834031820318, 1.2944952192801589)",0.823590491722093,83,629,num_3_2024_04_20_18_56_45
1103,23,3,2024-04-20 19:02:27,24,1,1,77,58.51091697712903,"(0.584361424283371, 0.48656443855485865)","(1.1655951334234167, 0.6384008735759661)","(1.1704218733516827, 1.1290640913755239)",0.981373915935718,80,1295,num_3_2024_04_20_18_56_45
1104,24,3,2024-04-20 19:02:32,25,1,-1,97,52.59202152126245,"(0.9594032280748751, 0.3522692817242967)","(0.31068710176472636, 0.2892334658165039)","(0.49071571739568254, 0.8485504397111429)",1.175152381153448,76,1106,num_3_2024_04_20_18_56_45
1105,25,3,2024-04-20 19:02:36,26,1,1,16,74.6993085230012,"(0.34342998648596823, 0.6308009446053839)","(0.6355459702691295, 1.0134157893073326)","(0.7388624092526349, 1.1830090243879048)",0.3971707539551553,92,602,num_3_2024_04_20_18_56_45
1106,26,3,2024-04-20 19:02:40,27,1,-1,77,59.023645052398685,"(0.9803279919988377, 0.4126414916429293)","(0.35672158239744284, 0.44620121160494985)","(0.5842202679504762, 0.8917063861210477)",1.0004609186749411,79,703,num_3_2024_04_20_18_56_45
1107,27,3,2024-04-20 19:02:45,28,1,1,21,50.42105949511829,"(0.6511097105982704, 0.31466927982183335)","(1.3124413633161942, 0.19147346087009987)","(1.2711190816414604, 0.7190826004814286)",1.058449687352616,78,347,num_3_2024_04_20_18_56_45
1108,28,3,2024-04-20 19:02:49,29,1,1,36,58.56955721933598,"(0.6063861529331381, 0.4435549964001122)","(1.2140495364529043, 0.5265763239736247)","(1.3394493301238097, 0.9384586613984445)",0.8610973653083343,82,377,num_3_2024_04_20_18_56_45
1109,29,3,2024-04-20 19:02:53,30,1,-1,21,75.7740241934381,"(1.1898152114175236, 0.6280466936730369)","(0.8175934651185521, 1.0062547368832293)","(0.911486194892254, 1.0679265006281589)",0.2246708806033199,95,392,num_3_2024_04_20_18_56_45
1110,30,3,2024-04-20 19:02:57,31,1,1,42,55.491304376692064,"(0.6011094163169455, 0.454769305493818)","(1.20244071589728, 0.5557335276172592)","(1.188403517689143, 0.9564403057359049)",0.8019051439260383,83,638,num_3_2024_04_20_18_56_45
1111,31,3,2024-04-20 19:03:01,32,1,-1,96,58.44556855422724,"(1.0004274188854339, 0.458299162553071)","(0.400940321547955, 0.5649111559713187)","(0.7352660803851429, 0.8665320840486033)",0.9005529352042865,81,426,num_3_2024_04_20_18_56_45
1112,32,3,2024-04-20 19:03:05,33,1,-1,42,55.31496176199722,"(0.9769472289642634, 0.40390329362923283)","(0.3492839037213792, 0.4234818967693377)","(0.47992673079320636, 0.9060917015910159)",0.9999595431322964,80,553,num_3_2024_04_20_18_56_45
1113,33,3,2024-04-20 19:03:09,34,1,1,33,81.9866897088655,"(0.2415781850449285, 0.6051297259195447)","(0.411472007098842, 0.9466706207241495)","(0.4871193885281905, 1.2801099038101906)",0.6838253631507109,86,743,num_3_2024_04_20_18_56_45
1114,34,3,2024-04-20 19:03:13,35,1,-1,27,48.17596602712992,"(0.9429331394635471, 0.2909556175806731)","(0.27445290681980306, 0.12981793904308336)","(0.3684405359009524, 0.6111927344566667)",0.9809288823962008,80,285,num_3_2024_04_20_18_56_45
1115,35,3,2024-04-20 19:03:17,36,1,-1,33,58.273890722895366,"(1.000773716721059, 0.4590027423855072)","(0.4017021767863292, 0.5667404635356517)","(0.5878165968179683, 0.9708256212058731)",0.8897716381029036,82,462,num_3_2024_04_20_18_56_45
1116,36,3,2024-04-20 19:03:21,37,1,1,86,48.77057957534174,"(0.658328537289313, 0.2853117458667207)","(1.3283227820364878, 0.1151438725868068)","(1.2855043971114286, 0.7910091778312699)",1.354440585512383,72,353,num_3_2024_04_20_18_56_45
1117,37,3,2024-04-20 19:03:25,38,1,-1,86,53.004960568692745,"(0.9525727670631446, 0.32867583273526857)","(0.29566008753891787, 0.22789049844503073)","(0.42957812664831746, 0.5572478014442857)",0.7110844513497667,85,496,num_3_2024_04_20_18_56_45
1118,38,3,2024-04-20 19:03:29,39,1,-1,77,59.023645052398685,"(0.9803279919988377, 0.4126414916429293)","(0.35672158239744284, 0.44620121160494985)","(0.404403824575873, 0.7478532314213652)",0.6107946865469132,87,591,num_3_2024_04_20_18_56_45
1119,39,3,2024-04-20 19:03:33,40,1,-1,21,75.7740241934381,"(1.1898152114175236, 0.6280466936730369)","(0.8175934651185521, 1.0062547368832293)","(0.7280734226501587, 1.2765135749426986)",0.569398551290034,88,402,num_3_2024_04_20_18_56_45
1120,40,3,2024-04-20 19:03:48,41,2,1,16,35.05970317690674,"(0.6017612991013541, 0.3289917912716389)","(1.2038748580229786, 0.7237819407976055)","(1.1668255444841906, 0.7478532314213652)",0.0883646686405582,98,595,num_3_2024_04_20_18_56_45
